# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 2 7500 3.11e-01 4.22e+00
2 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 2 15000 9.66e-01 7.16e+00
3 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 2 22500 4.80e+00 1.90e+01
4 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 2 30000 1.36e+01 4.58e+01
5 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 2 37500 1.72e+01 5.03e+01
6 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 2 45000 2.35e+01 6.32e+01
7 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 2 52500 3.11e+01 7.73e+01
8 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 2 60000 3.12e+01 7.46e+01
9 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 2 67500 3.23e+01 7.75e+01
10 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 2 75000 3.25e+01 7.68e+01
11 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 2 82500 3.65e+01 8.52e+01
12 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 2 90000 3.74e+01 8.44e+01
13 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 2 97500 3.78e+01 8.54e+01
14 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 2 105000 3.56e+01 8.08e+01
15 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 2 112500 3.96e+01 8.76e+01
16 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 2 120000 3.92e+01 8.63e+01
17 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 2 127500 4.09e+01 8.91e+01
18 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 2 135000 4.28e+01 9.32e+01
19 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 2 142500 3.89e+01 8.52e+01
20 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 2 150000 4.07e+01 8.86e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 3 7500 2.96e-01 4.18e+00
2 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 3 15000 7.82e-01 6.53e+00
3 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 3 22500 4.46e+00 1.95e+01
4 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 3 30000 1.22e+01 4.31e+01
5 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 3 37500 1.81e+01 5.49e+01
6 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 3 45000 2.03e+01 5.91e+01
7 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 3 52500 2.46e+01 6.65e+01
8 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 3 60000 2.83e+01 7.14e+01
9 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 3 67500 2.86e+01 7.06e+01
10 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 3 75000 3.30e+01 7.75e+01
11 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 3 82500 3.08e+01 7.14e+01
12 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 3 90000 3.49e+01 7.95e+01
13 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 3 97500 3.45e+01 7.91e+01
14 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 3 105000 3.70e+01 8.28e+01
15 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 3 112500 3.77e+01 8.32e+01
16 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 3 120000 3.95e+01 8.72e+01
17 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 3 127500 3.71e+01 8.20e+01
18 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 3 135000 3.94e+01 8.62e+01
19 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 3 142500 3.98e+01 8.70e+01
20 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 3 150000 4.13e+01 8.94e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 4 7500 3.06e-01 4.23e+00
2 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 4 15000 8.67e-01 6.55e+00
3 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 4 22500 4.90e+00 1.96e+01
4 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 4 30000 1.59e+01 4.80e+01
5 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 4 37500 2.01e+01 5.58e+01
6 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 4 45000 2.68e+01 6.81e+01
7 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 4 52500 3.02e+01 7.27e+01
8 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 4 60000 3.06e+01 7.25e+01
9 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 4 67500 3.47e+01 7.95e+01
10 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 4 75000 3.67e+01 8.24e+01
11 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 4 82500 3.57e+01 8.03e+01
12 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 4 90000 3.72e+01 8.22e+01
13 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 4 97500 3.83e+01 8.42e+01
14 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 4 105000 3.74e+01 8.29e+01
15 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 4 112500 3.98e+01 8.76e+01
16 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 4 120000 3.94e+01 8.56e+01
17 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 4 127500 4.12e+01 8.96e+01
18 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 4 135000 4.09e+01 8.88e+01
19 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 4 142500 3.99e+01 8.73e+01
20 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 4 150000 4.05e+01 8.74e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 5 7500 2.96e-01 4.31e+00
2 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 5 15000 8.45e-01 7.00e+00
3 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 5 22500 4.34e+00 1.83e+01
4 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 5 30000 1.77e+01 5.10e+01
5 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 5 37500 2.38e+01 6.12e+01
6 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 5 45000 2.68e+01 6.62e+01
7 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 5 52500 3.19e+01 7.50e+01
8 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 5 60000 3.14e+01 7.43e+01
9 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 5 67500 3.17e+01 7.33e+01
10 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 5 75000 3.45e+01 7.82e+01
11 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 5 82500 3.37e+01 7.58e+01
12 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 5 90000 3.51e+01 7.79e+01
13 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 5 97500 3.69e+01 8.18e+01
14 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 5 105000 3.64e+01 8.02e+01
15 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 5 112500 3.57e+01 7.95e+01
16 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 5 120000 3.94e+01 8.63e+01
17 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 5 127500 4.18e+01 9.14e+01
18 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 5 135000 3.93e+01 8.51e+01
19 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 5 142500 4.08e+01 8.81e+01
20 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 5 150000 4.02e+01 8.72e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 6 7500 3.15e-01 4.34e+00
2 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 6 15000 9.15e-01 7.14e+00
3 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 6 22500 5.18e+00 2.13e+01
4 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 6 30000 1.56e+01 4.66e+01
5 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 6 37500 2.07e+01 5.57e+01
6 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 6 45000 2.68e+01 6.77e+01
7 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 6 52500 2.90e+01 7.14e+01
8 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 6 60000 3.12e+01 7.39e+01
9 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 6 67500 3.18e+01 7.36e+01
10 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 6 75000 3.60e+01 8.11e+01
11 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 6 82500 3.52e+01 7.85e+01
12 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 6 90000 3.70e+01 8.19e+01
13 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 6 97500 3.66e+01 8.15e+01
14 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 6 105000 3.76e+01 8.22e+01
15 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 6 112500 3.86e+01 8.39e+01
16 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 6 120000 3.86e+01 8.41e+01
17 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 6 127500 3.74e+01 8.18e+01
18 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 6 135000 4.06e+01 8.68e+01
19 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 6 142500 4.16e+01 8.90e+01
20 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 6 150000 4.12e+01 8.90e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 7 7500 3.00e-01 4.13e+00
2 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 7 15000 7.81e-01 6.40e+00
3 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 7 22500 4.27e+00 1.81e+01
4 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 7 30000 1.40e+01 4.35e+01
5 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 7 37500 2.03e+01 5.66e+01
6 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 7 45000 2.49e+01 6.57e+01
7 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 7 52500 2.71e+01 6.79e+01
8 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 7 60000 2.83e+01 6.87e+01
9 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 7 67500 3.23e+01 7.64e+01
10 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 7 75000 3.41e+01 7.89e+01
11 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 7 82500 3.49e+01 8.09e+01
12 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 7 90000 3.37e+01 7.76e+01
13 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 7 97500 3.69e+01 8.39e+01
14 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 7 105000 3.71e+01 8.33e+01
15 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 7 112500 3.79e+01 8.50e+01
16 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 7 120000 3.76e+01 8.36e+01
17 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 7 127500 3.91e+01 8.56e+01
18 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 7 135000 3.97e+01 8.82e+01
19 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 7 142500 4.00e+01 8.76e+01
20 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 7 150000 4.08e+01 8.89e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 8 7500 3.26e-01 4.34e+00
2 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 8 15000 9.54e-01 7.14e+00
3 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 8 22500 5.22e+00 2.16e+01
4 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 8 30000 1.33e+01 4.40e+01
5 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 8 37500 1.97e+01 5.73e+01
6 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 8 45000 2.45e+01 6.50e+01
7 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 8 52500 3.01e+01 7.52e+01
8 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 8 60000 2.65e+01 6.58e+01
9 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 8 67500 3.28e+01 7.86e+01
10 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 8 75000 3.25e+01 7.62e+01
11 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 8 82500 3.30e+01 7.52e+01
12 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 8 90000 3.41e+01 7.78e+01
13 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 8 97500 3.76e+01 8.38e+01
14 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 8 105000 3.68e+01 8.26e+01
15 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 8 112500 3.88e+01 8.61e+01
16 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 8 120000 3.97e+01 8.76e+01
17 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 8 127500 3.94e+01 8.70e+01
18 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 8 135000 4.11e+01 8.95e+01
19 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 8 142500 4.02e+01 8.75e+01
20 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 8 150000 4.06e+01 8.80e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 9 7500 3.16e-01 4.31e+00
2 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 9 15000 9.30e-01 7.20e+00
3 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 9 22500 4.74e+00 1.97e+01
4 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 9 30000 1.38e+01 4.42e+01
5 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 9 37500 1.99e+01 5.99e+01
6 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 9 45000 2.62e+01 7.22e+01
7 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 9 52500 2.82e+01 7.48e+01
8 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 9 60000 2.90e+01 7.51e+01
9 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 9 67500 3.25e+01 8.07e+01
10 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 9 75000 3.22e+01 7.78e+01
11 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 9 82500 3.43e+01 8.17e+01
12 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 9 90000 3.68e+01 8.60e+01
13 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 9 97500 3.64e+01 8.42e+01
14 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 9 105000 3.89e+01 8.93e+01
15 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 9 112500 3.81e+01 8.67e+01
16 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 9 120000 3.87e+01 8.65e+01
17 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 9 127500 4.04e+01 9.04e+01
18 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 9 135000 3.96e+01 8.79e+01
19 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 9 142500 4.09e+01 9.02e+01
20 A3C 8 8 0 2 2.50e-01 False 2.50e-01 0 0 9 150000 4.15e+01 9.08e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 0 7500 1.06e-01 4.26e+00
2 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 0 15000 1.83e-01 5.22e+00
3 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 0 22500 3.06e-01 7.57e+00
4 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 0 30000 7.44e-01 1.34e+01
5 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 0 37500 1.91e+00 2.80e+01
6 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 0 45000 3.50e+00 4.19e+01
7 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 0 52500 4.81e+00 5.57e+01
8 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 0 60000 5.26e+00 6.20e+01
9 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 0 67500 5.83e+00 7.24e+01
10 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 0 75000 5.73e+00 7.14e+01
11 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 0 82500 6.38e+00 7.43e+01
12 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 0 90000 5.79e+00 7.27e+01
13 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 0 97500 6.38e+00 7.57e+01
14 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 0 105000 6.87e+00 7.83e+01
15 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 0 112500 6.96e+00 8.07e+01
16 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 0 120000 7.24e+00 8.65e+01
17 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 0 127500 6.85e+00 8.37e+01
18 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 0 135000 6.93e+00 8.12e+01
19 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 0 142500 6.97e+00 8.22e+01
20 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 0 150000 7.14e+00 8.94e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 1 7500 1.16e-01 4.07e+00
2 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 1 15000 1.55e-01 4.82e+00
3 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 1 22500 3.10e-01 6.92e+00
4 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 1 30000 7.32e-01 1.26e+01
5 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 1 37500 1.50e+00 2.30e+01
6 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 1 45000 3.20e+00 4.22e+01
7 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 1 52500 4.79e+00 6.04e+01
8 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 1 60000 4.76e+00 5.91e+01
9 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 1 67500 5.28e+00 6.42e+01
10 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 1 75000 5.91e+00 7.20e+01
11 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 1 82500 5.70e+00 7.02e+01
12 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 1 90000 6.14e+00 7.60e+01
13 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 1 97500 6.17e+00 7.20e+01
14 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 1 105000 6.17e+00 7.99e+01
15 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 1 112500 6.37e+00 8.13e+01
16 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 1 120000 6.26e+00 7.82e+01
17 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 1 127500 7.41e+00 8.55e+01
18 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 1 135000 6.34e+00 8.55e+01
19 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 1 142500 6.84e+00 8.47e+01
20 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 1 150000 6.22e+00 8.15e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 2 7500 1.22e-01 4.22e+00
2 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 2 15000 1.34e-01 4.87e+00
3 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 2 22500 2.66e-01 7.03e+00
4 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 2 30000 6.31e-01 1.31e+01
5 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 2 37500 1.45e+00 2.35e+01
6 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 2 45000 2.79e+00 3.90e+01
7 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 2 52500 4.25e+00 5.47e+01
8 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 2 60000 4.66e+00 5.47e+01
9 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 2 67500 5.33e+00 6.83e+01
10 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 2 75000 6.13e+00 7.50e+01
11 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 2 82500 5.93e+00 7.10e+01
12 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 2 90000 6.55e+00 7.99e+01
13 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 2 97500 6.79e+00 8.30e+01
14 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 2 105000 6.53e+00 8.01e+01
15 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 2 112500 5.60e+00 7.35e+01
16 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 2 120000 6.56e+00 8.17e+01
17 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 2 127500 7.22e+00 8.58e+01
18 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 2 135000 6.69e+00 8.43e+01
19 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 2 142500 6.09e+00 7.79e+01
20 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 2 150000 6.09e+00 8.35e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 3 7500 1.20e-01 4.13e+00
2 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 3 15000 1.59e-01 5.23e+00
3 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 3 22500 3.11e-01 7.36e+00
4 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 3 30000 7.03e-01 1.47e+01
5 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 3 37500 1.78e+00 2.65e+01
6 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 3 45000 3.24e+00 3.96e+01
7 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 3 52500 4.79e+00 5.58e+01
8 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 3 60000 5.48e+00 6.32e+01
9 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 3 67500 6.26e+00 6.99e+01
10 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 3 75000 6.06e+00 7.44e+01
11 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 3 82500 6.32e+00 7.79e+01
12 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 3 90000 6.32e+00 7.82e+01
13 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 3 97500 6.45e+00 8.02e+01
14 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 3 105000 6.45e+00 7.93e+01
15 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 3 112500 7.05e+00 8.60e+01
16 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 3 120000 6.35e+00 8.24e+01
17 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 3 127500 6.81e+00 8.63e+01
18 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 3 135000 6.45e+00 8.05e+01
19 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 3 142500 6.66e+00 8.45e+01
20 A3C 8 8 0 3 2.50e-01 False 2.50e-01 0 0 3 150000 6.67e+00 8.58e+01
